date,category,title,source,link,priority
2026-01-12,OSINT,"Mega defence boost! Rs 43,000cr submarine project, weapon procurement worth Rs 6,800cr get Govt nod - India TV News",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMizAFBVV95cUxQWWxtcGJPNFlGdlMzSVVCb1RYYnVsdDZCU3hBUERoUk9kbzVhZHVhRUtmcFB6dzZ2MTZXd3R6VW1hd1F6OUFNNENsYjlvQ21BYlB3dnZoZjBUcHppNWQ0Ump6UHpWcXBoQ3B3T1RhUGJrRGhwSXBGbDc0aDhsOVZLcVY3ZXVMMkhnQllEOGp6R2d1UVZFNGQwTmQ1Yi0wRmRUVFdRczVSdkI4aW0wOFpUX1g0TEtxNGRPZ25Yb1FRRjBhQUNrZEsxTXFOSHPSAdIBQVVfeXFMTTJud3A4c2YzNEJRY2RSRUxJVWQxVV9KWW5DU2hiRmd3ZlZoc0Y1eVVWQzBDQk5EZ0todkdxZ1hRLWw0RzFqb09wYWY3T1dlTnc4S1JPcHM2YUVpYWxMcHdBWXJkQWpvXzJtREl2TXJCNHdVM3hhYWRITWMzVmI4cjFFNU4wcWE2eTZXdi15b1NnUFFSWEFYX2ZLN0RLM1hTNVg3SFRSZmdlQ25OWTVUQVhISzJtMVRQeUt2aTdSZ2dhYVdnZ3JwRy1RMmRFOFAzQ2hB?oc=5,NORMAL
2026-01-12,OSINT,An analysis on what should be the submarine procurement policy of India - OpIndia,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMipwFBVV95cUxNWjJ2LVY2ZGY5UlRUYmswZGFIckNiQ25zSWZDZDVTVldVRXRMOEk3X3pUbzVpRUtsYV94TjVlZGkzUjQ2YW9zQ3dNQ1BRakNMVmJsMTZSVmZUTUFpbHl1NkNsWldzN241R19iSGpLLUdwa05wd3ppaGtQeFROMDRNR1F2M1dPUWF0VTg2Z0tvUXhOc2ZVcHZCUTZtNlBZTVYzX0JTdlVCWQ?oc=5,NORMAL
2026-01-12,OSINT,Centre Expected To Clear Procurement Of 26 Rafale-M Fighter Jets: Navy Chief - NDTV,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOQ0IxSW9oRkttS0IxR0E3RUQzMDdHMEM0bklneHBGdk9fdDlQal84WUlCRzEtUVhxT3RXS2J5XzZXZjZvaThSX3ltRzNEdHRILUF6WE5VMFdiYmtzOHRfVFU2MV9kMTVvRHZPNlRLNGl4cEp0Z1Y1WjlEYmF2c1ptakI3OGF4TGJENUZpNVhZS0MzWFdrbnJicVg5ZHNxblFJRkdqZWZCcW9ZYmgxVkxIZHNES0ZWZWQyN1lJbkpZQ3R1dkNyNHNsVU1EeEJJX2gwb3N5Ui1n0gHeAUFVX3lxTE9YcXZGNkZ4NTdhelE0V3psUXNhUWRrS0ZsaGpxak42R3NoRWRpaDdNTmYtYUdsV0QxTXBzbVhkNlQ4UnVWTDZGTE4zLUVpZEtHNEJjcGJ0aVR2b0tnd2hrVnBLa01mQnA2NElmTXlIYnptOExjcjN0amMtdkl1UVVOd3lScnRfMGpFQjEzQWJyWVpfbmkwZTNoYTF0eHJkdEpWSE5vTlZwd3h5TkwtM2QxaG5HQjVEMm4yUmp4Q3BkSVFnV0lFWi1NSHNjNjNTMzJxVERfelgtMUI3WUxlQQ?oc=5,NORMAL
2026-01-12,OSINT,Boost to ‘Atmanirbhar Bharat’ in defence - PIB,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiaEFVX3lxTE54Vmc0cktfSTNCU09tY0VGbjJtOGpXdG1WVHR1YmoxV3FEZ2lKWkJPQS1UeGhSWFUtcDdqRlB5a0x6NnNEN2gzdld1OXdGN3VlbUxlYXFwTnkzalVFNEtHUkdtSEVBZzJs?oc=5,NORMAL
2026-01-12,OSINT,India’s Submarine Fleet Still Lacks Modern Heavyweight Torpedoes - The Diplomat – Asia-Pacific Current Affairs Magazine,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMinAFBVV95cUxPblUwLWIxYXI5bUJEaGwxdU9jM1hDQlJ2Q2Z2bW4zaTdfNXZtUVRRNW9sMUJXY3pxNlB2ZXpfRlJ6TERSalhFM3ZYYzAzSEM2SVBzSDBFYWZXcnYxVl9pOWRUcmtyTGhKX1J3YUUwUkdHM3NEdnFKRU1OYk1PR1FKS0tZaXBnR2dOOHoxQVAtSnhIdDZBT1lPZVY3Szg?oc=5,NORMAL
2026-01-12,OSINT,"Not 6, now India to buy only 3 nuclear submarines as cost escalates - Firstpost",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMisgFBVV95cUxObE5TSTFxNjNGcE1GNXF6WFRLeDBMb3d4UmZPSGsxMXVvMFQ4cGlxMHd3MGhfVExMUjk1YXFBb295WjlJMUVpRkdVM3ZnOFRBMDhhZXUyMzJmQ05qcENWaUlOVVhZVlpPY1hFemdJOU9LbGRDVGZ1bjV6QS1yN19FY2dYem8zdm1sYjVXbnoxVnVNaU1pa0VUY1hmLTVWc2pTWlkxM1NFZTdQWUx6MjlnUVVR0gG3AUFVX3lxTFB0Qnd5NHZNWXVidmt3Ry1PVXhLWkJvaFpQb0ZVNjhCTWt6RDd5OTE2OG03Mk9MRWpJQmpSZDlzZzduRGhrSVljbFdMV0tzenROUzBsSllVUHhoY0xvLWpSS2labi1wNF8yNlF3dlNnVHZSNDE2YkxOeGpMNF9YZWFPNkxsYUk2SlJRV2VWbm9md1Zic2JsaDBDZEx2YkJkUXl3emthU25HZzlOLTNXdU9mMnRoczBBZw?oc=5,NORMAL
2026-01-12,OSINT,Defence | How P-75Is will boost the Indian Navy’s submarine fleet - Moneycontrol,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQTElLbWpDb3VsVUl2eWFnSjdQTnlKcy1JbDI5bk1CQzRvT0VscllvQmtxbk0xUWNUeHBYY2hfMk10TEVtVmNwRnVyUzZSZ2pnMUlxZGlZSDBvQ2hsdUh3a3hkLW5XUjNRVzEwSXN1LXJQRHh4LWlnWFhOM1V0VUllcnhXdHlSQWlBd3UyTmFQTGFqRTVoYUhpVWxsbV8zOFlQMmVEbnBnMTRiQlZFYnJHUVQxNDk1aWU10gG-AUFVX3lxTE9SRWxrbUpuZzJjSzJHRWtMamFldjhwSDZFaUQtU0dwZHZtZmRab3k4R2VHNXY1Z2FMdVc2NHBIV2t6UFVRRVM2dDF0WnVRVkNkeGdJWjRDX3VQQTFnMHBzeWZ3aDhfT1h2ZXE1SWxjUFlBdWg4Z0VxOGt5bF9QZEpmdkpkQ0U4dUdUalQ3R0JrRUhYRFFWcER5aENyWndGWXR3c21VdlNxeDFxcVdneVh6MDhtU2R6cmFUa0dZRVE?oc=5,NORMAL
2026-01-12,OSINT,"India’s French fleet with eye on Pakistan: Navy set to procure 26 jets, submarines - Telegraph India",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMixwFBVV95cUxQdnBISHJHZnlfM1RjZWFxaTZ6SV94Y2E5LWYyRGRTR3NMajZkbUtmMEdJbGczV2xmY2g1WXpuUm55Z2IzeU5wZGMzWGtJM1MtaFZrXzhENzVYcDljNkdLdUVVT2RtcWJidzlxQmtiQldiRnpKSjJrUkJWenE0bUM1c1IyWFo2aXhPOXBSZGQzTTBVd2FLTmRhRDY2X2FYeTIyWlNpWGZmVUpvaEhXZmw5ZDRPNjFuRVUxRndyZTBoRnNfZkZmTWNn0gHMAUFVX3lxTE55Uko4T2RFNF9IWHhHejJGTmlXbE9HOEQzY0trejBHRVFhbmRUTk9uTlZuYS1qd1A3a1puazVvS3J5WlVyQi0wQkFzWEQ5U1M4dkstaWVFOXVYMWlJWXFYbkhVQndnSktNaE04X0xpbHBMVks2SnhUWlJfWDdHU244eGJiR2xyTmpUdGFWaHRyNURVTlFIMmJsd0FLbWRvYjN5TF93OURRUXE0bEZrZ2xxNExzd182S1lGS203bktWYkVkOVQ2cG9sSFhUMQ?oc=5,NORMAL
2026-01-12,OSINT,"Deal to procure 26 Rafale-M jets, 3 Scorpene submarines expected to be inked next month: Navy chief - Deccan Herald",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPR3FQYzI3eWp2TmhkbnZfb0FuSks1TXM1ZFpYUWtyN2tyUkxTSXM5NHc2Z3ZsWUc2dkpUTG1POFlMZ2lHSnQzUFZSUjV5X2k1enhmUFNrc3F2RTJXZ1hHYUFDdEZaVFRlMzZzTXUxam5kZWpkM3BYdmd0OGV2RjFUYjFncW1FZ21YYXNUYjRrbE5nWTRJVUJOOFpSUW1XRWpGQnhpMWUydkhreHZMTmNlc3NtN0swbUUybzZ3eTZrNmw5Y3ZzelVRc2JNNTdHc0x4MUl2SkdZZw?oc=5,NORMAL
2026-01-12,OSINT,All Submarines of the Indian Navy - SSBCrack,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMie0FVX3lxTE8zN1Q2VnRlbjNxY3UxdlMzcWRtaVRVOGlhTmlBUW1UelNpbmtETVVXa3hBV25IemNEbjhkQm94R0Z5Nk9GZUVUY01aeXJsZTBuT3BRYXczS1lFUFBFV3ZSc3I2cUlCbkp6OVh6XzNCNzA3ZVlYeVoxNFM4MA?oc=5,NORMAL
2026-01-12,OSINT,Indian Navy Issues RFI To Procure 11 Submarine Version Warship Information Systems - Defense Mirror,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOeWQzUXBwR0d5NTBRWE52d0tEazZtbWliRVBXVk1LVXd2R2VGRnJYWDJhSVZ3eTNpakp6S1VILUZ2WU9QTFVCTHUtdTVNUmN0ajJFSjNDOEFCVFJhcHM4YlVFaUNEVHhYU2dfUE5ZV0VHZW1PWFNqaTFoOE0zOXRtM3E3QV9CcUs0RGt3SVFvU0RUUTBiTHY2eEEwOTI3UHhETElINzV0M2NRMmxVSnlCMGhwN1Y4N0dSbjlj?oc=5,NORMAL
2026-01-12,OSINT,"Defence Acquisition Council clears heavy weight torpedoes, mid-air refuelling aircraft among major deals - The Hindu",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi9AFBVV95cUxNMWtMMGRTQWVkeFlCZHc0amhBQmZ1aXhnOEpwY2ZCUG85YXY1M3BTNGd4dUNBVTktMTc1Q0dIM2FEQTJYMk9DZjM0TEpmY05nU3IxRFdzR3cxbUhyZzFLSjVGd0Z4cTRmYjJWVXJJRVhaSldCb0VJdU1xR3pyUV94a0hUUUZPY3JmeXhMb21lLUlQZXdNc1NHLWlfZXhQUmRiTG9mdEFVU25SRHRHQVV4LWtOREdLZnVTVUFHYmhrNWlTZDg4bFo1cGFFYUFpS01kVGJ0Wl9abk5rZ3ByN01hWlZkXzhLcHh2T1BndEdIbVNYOUVH0gH7AUFVX3lxTE5OeERTZ1hJRWVZZXgzTk5LLXZ6ZHY3T2lycnZTemVBMEQzemxMYjd6d21YUHdBSU5hUDUyYWZMWGQ4SS1HbzJvTHJxZC12RDFkVGZLdlBGZkFrX0VfQ243c0Y2WmdxUGxqTnNVb3ZiS2FlbUlWWm15OVFTcTVOcldrR1BhU2hMOWVUd0MzaWJibW14dWVwNmNZOU5maU9nNzZFTG9uVFpodFMyLXVzMVN3VnptSFdvcmVXYndFaWY3dHl4UjItWjExamdhcWg5VXRUOXpMOTh5dF8yUktGVng5YzFRZWprU0RLOUNENDIyajhJRjJkV2paRjBj?oc=5,NORMAL
2026-01-12,OSINT,"Indian Navy Set to Procure 26 New Fighter Jets and Three Submarines, Says Navy Chief Admiral DK Tripathi - SSBCrack",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPWWFrdVkyVWlxaUNZSHJTTVdhN3JER3YtZ3NyejBTTEgzMU5kR1pFMzdTMzhxUms2MnZmZ3psOWFaelJ3NmlaTTByS2daT29yMXowSGNSYXdsSjMzUmRUalJtMW5YYWswZ0FwYVFPTzkxWHhpcjFFTldFb09WeXFScWtHdVhVcG5HOG5YQU1DV3JIRnJOQnF3ZlNNNjVkRWJVSXc3TTlfYVJqS3RYUXYyN0RTb0dnVmU1cV9LelV3czNERUxhY093OExvOTh1bHo1T2hXX1lrWGQ?oc=5,NORMAL
2026-01-12,OSINT,"6 Stealth Subs: L&T, Nevantia join hands eyeing Indian Navy's mega submarine acquisition programme - PSU Watch",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMixwFBVV95cUxOU1BLQlcwbW1NV3YySXYwVUwybnVZRmxOQktXb2FrZHU0aXNpRlI4VWN6Vnc5MkFldkxnZUF3RnRkWTMwWUVLVmxQQ2ozNlZEZXA2c3FjV29HcEFQQTJ2WkFsdnNtb0JxYWJoQ0drVTExLVVibjNyUldkd3J6T2J0R2NRTXRFT0YzNlp0R1BhcWRZRzBYMGd2Z29ybVF1Um1kNmNGSmN3X0JUdFlabjRPY1JNVTlWUS1DWldVWjg5dDlNQzFfSmZZ0gHUAUFVX3lxTE5Tel8tQkZ5Y0VEaU9uVktSX0ZjbHh3QS1VdHJmZUZSR1NXcHZBSVJwbEQ5bjVnLVk1OUk2YmhlalJCa2ZLTmJWMm9XMXdtXzJYQldBaHcza3VQVE1LeXdGdHg1RHdhZkJEem9pazFXY21RZ0dMcVVVWWM1Zk9TZmhiN2ZQMVFmLW9GVjV3SEIwc0JrRXJkbTNyS2Z4OU9MbHdDUXVRZUh2X1Y3Q2dlQi1wRXRMb3RVYTZERm9QWUU4NmpORS1RYnF1WS1vZ2VNMDBlUmFJ?oc=5,NORMAL
2026-01-12,OSINT,Rafale-M Jets That Indian Navy Is Buying From France Likely To Cost 5.5 Billion Euros: Report - Swarajyamag,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNejkzLWI5R0N0cUk4QnpybHJZelV2ZFNmcmE1TlJjVDFvQVJsc1NyaEt4OGo0LTdyUk05NWJweEtkeHBrTExSNWhRRFZJcG9ZTkVPLU5SNjl1NWFCR2ktQ01WLUZUVm5NZ3lVZ1hVRG1fNEJLT2c3ZFpBU1pqWVF6bDJjM3hubVFobFRVcVJFRHBjdDRYUnpzSjI3LV9MM2gzMVhrdkx5NjNNMGhJb0tOdDZqd3Z6ZWNL0gHIAUFVX3lxTFAtLXZPbm5jMW83bk1QcVZzSklBUHd4Y2pLV0tqdWtjUDNob1ZBcDNOTVV5bVhVd2pTVlYtSEJqdWE4Vk9rMzgwc3JfazRISjB5b09rT0txeklBVXUwMENZbXBaQ0c3MXRQdHFvaDhOcHVJY1JWQ3NtSWJpaWdPTkVORUJyNFhmT0gtb3M3eVRXQ21OTHRUdDBHSHpTS1JKNjRrZ1VURmlhYkJjcFNvVFR5X1dqdE1iWVhMNlBjM0pCTkRtQnpNR3R6?oc=5,NORMAL
2026-01-12,OSINT,"India to Procure Rafale M, More Scorpene Submarines - navalnews.com",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMinAFBVV95cUxPS3lhX1JEQTBsS0ZsNHlZUEFOUm5tSjdTTXF2QmF2eUlqV0x3Q0NOanpyOXJ5a2VRN3VpNXR0UUZuMF9WNEpnWUVqT2p2ZThTMjhLdzhWcExoUWo0dEVJdlRLUDBnajU5dlVtbk1MbFhwRnlYYXF5clBGZ0hJcl81a1NjeS1EczM0Y29rbEF1VWtVN3JIaFNaQ0w5cWc?oc=5,NORMAL
2026-01-12,OSINT,"India Projected to Spend $31.6 Billion on Submarine Procurement in Next 10 Years, Says GlobalData Report - Defence.in",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNQm9LOHFDaDB4Z1A1NlNqcDdWRUVIbFRtczRSVFF3UlFsd0gxNDl1RDFaVUwyVEY3enNIT1B5cWJuSkdkWVh0QV9rdlN3dDhKc1JQa05qU3pCX2NpRnFTV0tSZE5SaEJPSkJoSHVvVnc0Ykl3YXpCTGNVN3o5QU1TWUxFRGlHaWNCSWtZVzNCbjBJMVBpbHN1Zk9Sb2tweU9WeUZnN1JzQ1FSN213TXBINHV3cmYzM3NHNnZGRmdwQktNSWxyalZ1YmdsbEgyai1MVGc?oc=5,NORMAL
2026-01-12,OSINT,India Issues Tender for Heavyweight Torpedoes for Kalvari -Class Submarines - The Diplomat – Asia-Pacific Current Affairs Magazine,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQNjNlOUVtY21WRmZRNTlQLTRaQkUyMW0yWDRNS0NFazZRN1ptSThSelJ4bjVVVmw5WmFpZk02WGtrOS1uNVI0S09CWUU3RVFqenBjdnBHZXRyNW1XMWhlRW5JU0pIZHdmZkxZTndKUWdlRlJNYlI5T3gtUHgyajB3ZXBzcllpRk1BR1lfRGJrSS1oQVRPeVctby16Qkg4aEJUZy11VmV3eVlTTEU?oc=5,NORMAL
2026-01-12,OSINT,"Cabinet clears deals to build nuclear submarines, purchase 31 Predator drones - The Indian Express",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi4gFBVV95cUxQcnJYZjdwYnVrYjdQOEs5RXg3MWN6cEtCUWVCSmZyeG1LS3ZycjAzdExfVUR4dEZrenRKbVlsWTIzS29sU3J4Y1RoMjJlOUpOeHY5YTNlVlFJRm1VRGhTOEhwb3BMSW11RTRTTUJhWjd3a0dnRUNoUEsyZlVMWmlCcG9Qa3Fhc1ZzaF9ubEhqY3VIMU9sVV9rNEFYWUhCX2piLUNOa1FOV3dyNno5VnJ6RkFyUTJkaS1tMlNfTV9tMUhscV91UTl3MGllcmVHeXNDRDdqSmRVckJJa05GZnA0SjRR0gHoAUFVX3lxTE9mNnNFbHlKOGVxZ1pQdjFoOWxQWklXU29RT0FMelhvRFloakRjZUtqd3c3OGEzNVBMalNVdjA4R1ktTTFYb2RwbmYzQlpSQW0waUFVT1pPa1Zyc1loRWV5am41aWRVSUI3bnlYSUpQRjdZUkdCT3V1OXJrQTdwRld6T1MyaU5aUEdQRl9EZWdjMk1GZXF3MVQzdHItWXJ0N3JMQlFweXl1YW5JNGFtRlJPN1VuaE9JRklEb0VBa1VDX0YtY1B5WklvZHZXM09uQTRoLWJOcTlwdzE4YmEybldKakJBdDE3d3I?oc=5,NORMAL
2026-01-12,OSINT,Defence Ministry clears Navy's mega deal for submarine procurement - DT Next,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiogFBVV95cUxNcVJPdE5hRkNFWGZUemJmejdVMnRKTlZDMTkyRmtsMUprN3N3N2VyeFZ5ZnozSm1ESERudEFpUXdkeTNjNTRXX0NUbWNmNTcxLTFWNWRFeFpmVXQ3WDhVbkZnRlZMREtYRy1LNnRlcXVYcVduSXF0N2FZdEFsZHlSSFp4YU9DZDN5UkRfdHFxd3ltNVpTNDdVSDJ4Ty1sUF82M3fSAa8BQVVfeXFMUDFDMFM2UHFKN2dsYmRaTkJrYjU3NGwyd1JlckZEbW5aaTFQNk9ON1pmWndZbnRjMzhqTnJvU05CbWNqYjJ1ZTdVTlVnMzRTa1VpVEZoOTktUkhjSWFfVTlpVHo5QVBzajhaYWg4dWhLVWNLUEZBVUpvNDRHMDlNUWJEMUx0VnFTYXlNRkQ1N3FGVVJtX2gwUkU2OFlNWkRQNWQ2bVNNZHk3OGJaVTBwRQ?oc=5,NORMAL
2026-01-12,OSINT,India to procure six submarines for Navy - Naval Technology,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMihgFBVV95cUxPUklFaWRHZ0FzaVV6d3NkLWJOb1pyaFdtN3VwdlJrTVdlbDM3XzE3NjVjRTg3RlVpVUJTT3dpXzdDbk5GOS13S0dKWE14eHFtWkQ3SklZRmRPSEpGdk9Bci03WDNzSVhJY2wwRUtsV2lmUXZ6ODlyNm9EUFBrQ0FhWG5sUHR0dw?oc=5,NORMAL
2026-01-12,OSINT,"India clears ₹43,000 crore project to build 6 high-tech submarines | India News - Hindustan Times",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMixwFBVV95cUxPRU9Vb1ZTSlFJRm5HVVBQT01MTUJqR3pWdzNBSUNodWFDRERXNGxsV2FaNFdxb1I2NVdaRVFrQ2pjbndDbU14N0pudmY4ZEdzSFB6Vmt6ODY1SGY4QXRTZk9Dem4wa1UtWmdfZW1uc2oyZUdpMU5acUk1RHJOd21jQm1ZaDlQVFhjMXVtOHRfN1RLLTlRNFk4UlZCV1FBLVh2QmQ5RTNReGo4RU16bHN5bFJ2ZjNkY2xkVWtCaWUwbGY4UmYxeDA40gHMAUFVX3lxTE9OZ19ja2hKbkkxTE95d1NEOUtDQjU1Y0N4d2hkZ0lwbk9UdTNDYm1qWGlHOVVucldoR3ByQUlTZE9nVXJ1YXE2Skp5VEE5X0lTOFExemQ2eHpDN2RieHRnaU5UcTU1M0pJWnMzbDhfYjRoQ1VuWl9OUzZrdFFjYVpUU0JEQnRjbjFTZWNTR2w3YUllUWpOSDlpalhiQjFoLVpCV2M1Ung2bms0emxXeXMxMmxVcHNfWVhzaXFlZzhjTFF3TnpBOUZxRVlheA?oc=5,NORMAL
2026-01-12,OSINT,New Scorpene class submarines for the Navy: Why they are a crucial buy - The Indian Express,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMirgFBVV95cUxPa05RR3BOa0lDcVZnWjNiUzQtbUdUU1V3UUIxRDd2VGNjdnlLSHV4QXhzbGY0R2kyQUlLRVBVdmE4NTZOU2ZIMjRxcnR4MEZLcUpRNXQ5LXRXR3otWXJkM2V0Q2oxeEloMjY3X1k1amdseHVrSU1XNTc2XzFaeFhXdmE5VHE4MGQtVXpQTHE3NXFPNWhSUXZkUjNmYzgxd24xTk0yMVJ2RGNvV0NmX1HSAbQBQVVfeXFMTWxtN013eWVjdmk2S0gwSnB2aTRKUnhDZWQwSWlycTdUUEVLVVp5MllTZmRMV0NmanpueUFxRmlQOXh2UVA0TU5NQWxNMHF1SDUyU29lNnhyNzdBMi1RSlpJdUt4MnpuT2tSS2xXdzlJdlNGVllGVTJjdDRHVmpTSDljel9yZlJLdHFiWE5QSjFPVkpiZEY1NjE1SHVZdmxsakxqNURWOVd1cjNwNVV5b2o3d0t0?oc=5,NORMAL
2026-01-12,OSINT,Russia Tempts Indian Navy With Brahmos-Armed Amur 950 Submarine With Vertical Launch Capability - EurAsian Times,Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMicEFVX3lxTE5XNkR1WDNSc3g1Nm1vVnpNcHBoM3M5b2U2VGRxS0JPWnRvblhXTHlzS21COFRScW84aGZ0YnZvR1RMMnZqR2h3ZThsOHlRbFdDcWZFNDJPdWVtMk5RNGhfYngxeHpSS0NQYkpyU0lFa2_SAXBBVV95cUxOVzZEdVgzUnN4NTZtb1Z6TXBwaDNzOW9lNlRkcUtCT1p0b25YV0x5c0ttQjhUUnFvOGhmdGJ2b0dUTDJ2akdod2U4bDh5UWxXQ3FmRTQyT3VlbTJOUTRoX2J4MXh6UktDUGJKclNJRWtv?oc=5,NORMAL
2026-01-12,OSINT,"Project-75I: What is it, and how has India's submarine ambitions evolved? - Business Standard",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNeWlidHBGY084Um40Znh0LTkyalZ4NlJLNmpIM2JwNUx3YjlCTGlUeXJDTnFRSm9CSHNpS2piUnBzWmFEcXNmeGFrbjU0Wkd3SWlIYTNYamZzZlVCWjhfVUF1OHY4UEtnNWYwZ3Ntc0FPMnRGLUdNV2FhYXJNSlNzVUhLSWRaZEhINFVUTlpBcUJqbjRVNUpWcS0ybzF6c053S3FZeGJWMHlHVjBlM1hmWjZ1dFAzaFMwZFVncHRLcVJ3Z9IBxwFBVV95cUxNaU1ZakFYVDNFN2l1eXRnMG1pd2JCRFVnSXJpNnFPWC1rWTJlcFkxVDNsbnBxYTBKdVhFa1VEdFpyOGxFVi1kUTJ6eG1zZElYcVlNOU1uSVFKZHdVVFlvVjRHVDJyZk44dTVqN2MxUTVxWFhqV0tUcDJDUTd6cU5QY3BTLWwybkotVkJ5VVlwWllvOC1KRkI0Wm5tSWFPRUd0Vkc1a1ItOWVndjBVNnNZWDNTRExOS1pRN3ZCSlRVMWoxbDI2QjE0?oc=5,NORMAL
2026-01-12,OSINT,"After ‘Breakthrough’ Rafale Deal, Five Reasons Why India Could Now Procure Nuclear Submarines From France - EurAsian Times",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNUklMM3ctLXRlRExHTGV5X0VPT3VzQ0lhaUY1MG1LZ1Z3dF91OFhhNDRkQnhRdU4yb0pkNGNzMjRxUTZDZ0o3SE53dXVfVmt2N0xBMm5PT05STkM4QTNZUVRkc0dEdHM5amZscFFGeE9HMEhNX2pyUm1MVEZ2LVdTWUh0clRIbTV5OTM0eEpaSUVnRVZnSVdWaUVWam0wVjZjY2dIQy1SbXlQeUxXX28xVXA3TXVHMUs1SFd5UEthRWVYZkEwYUE4QlRRVHlKYUEzR2x3Qm9YUUPSAdgBQVVfeXFMTVJJTDN3LS10ZURMR0xleV9FT091c0NJYWlGNTBtS2dWd3RfdThYYTQ0ZEJ4UXVOMm9KZDRjczI0cVE2Q2dKN0hOd3V1X1ZrdjdMQTJuT09OUk5DOEEzWVFUZHNHRHRzOWpmbHBRRnhPRzBITV9qclJtTFRGdi1XU1lIdHJUSG01eTkzNHhKWklFZ0VWZ0lXVmlFVmptMFY2Y2NnSEMtUm15UHlMV19vMVVwN011RzFLNUhXeVBLYUVlWGZBMGFBOEJUUVR5SmFBM0dsd0JvWFFD?oc=5,NORMAL
2026-01-12,OSINT,"Defence Ministry shortlists two Indian, five foreign firms for submarine project - Manufacturing Today India",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOU19EVDZ3NXJzOUtLaFJvWE4ydzNUT2dVTFRVVFVtT3hhUzVYbmxfVHV6cElabEdLMlNlMDJzN0cyUzJlS2NtaUhIVDh1elgyaVpNcUpPZDJDeXAwTk9iVWFpcE50ZjN4aGVSNFRJSnJpRUo0RnBZSktTRmF6ejB5aUh6Yk9QN09HNXhQU0syZS1MS29fTXAtM1JHNGFVWk56aENQUHRSTFhMVHNqM3lFaEFfYzRQWXk1UGZqVld3NDJ5dw?oc=5,NORMAL
2026-01-12,OSINT,"With PM Modi in France, India approves plan to buy 26 Rafale-M jets from France - The Hindu",Global Search: Indian Navy Submarine procurement,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPX1M0YUNCQ0U4YXkyOWJxWkxacjhCS2FNY3pwSXFXZHlZTG9ISUpQclFQSWkwREoxM0RNMzF2Z3lodjhDeklxaW5oMFpUY1BhbG5LaENZZk1WQ2pFYlhDXzBJampTYkFwZzdrbUhBY3VfWENQNm1nTGRSLXo0SlZfUDMxTWdJX0p2dnB3UU1adGVPdFpGb0ZIaEFfV2tqVllDY0RiOHQ0aWt1eS1GME93NDNTbnVJVzNUdHhHcmFMa3pVQ1VibURWZEFXNnJjMFFnemdOTXNQSkFZMTdl0gHjAUFVX3lxTE90Rmx6ZFJfYjkxaDdQd1RKRng5WEdLbGxWTFFSZDdZbk1FQlMyLUYzMnM5bFU3ejZrYjAzX0plcWQzaVQxRWxsakVCeDJvYmdOQjhrNDdzcmNWQndwbEJkWW9GM2ZGZHZGRmxkbWpEaDFpcmg5b05uVXFPbFpXUEs2aWp6WGlKeUdnbkFmUk1ndDVqeVFGOWo0MVNlekJUVGpXWENtQWNfdTFtMnZ5Rl94YmF1QXVtWUc0VjVBcXRMd3RzMzBvWnBVRTdwcWd2UTNRdnRaakZYblhuTnJldV9PQkxz?oc=5,NORMAL
